名称,地址,快充数量,慢充数量,支付方式,充电费,服务费,停车费,开放时间,链接,location,district,lng_wgs,lat_wgs
【星星充电】紫光睿智汽车直流充电站,上海市嘉定区嘉安公路2115号,2,0,其他,不详,0.8,不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174549,"121.206369,31.344741",嘉定区,121.20190005323856,31.346684006001787
【星星充电】盛大天地源创谷1区直流充电站,上海市浦东新区盛荣路88弄7号,10,0,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174556,"121.604909,31.172202",浦东新区,121.6007127026074,31.174431750751282
【星星充电】贝思特厂区直流充电站,上海市浦东新区航帆路3号,4,0,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174557,"121.615851,31.028728",浦东新区,121.61166213794164,31.03103119945327
【星星充电】宣桥枫庭充电站,上海市浦东新区宣桥镇宣乐路宣桥枫庭,0,0,其他,不详,"0.6;时间段:06:00-22:00,服务费:0.57;时间段:22:00-23:59,服务费:0.6;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174561,"121.718658,31.048261",浦东新区,121.71430792306312,31.050391022753022
【星星充电】宣桥枫庭直流充电站,上海市浦东新区宣桥镇宣乐路宣桥枫庭,1,0,其他,不详,"0.76;时间段:06:00-22:00,服务费:0.73;时间段:22:00-23:59,服务费:0.76;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174562,"121.718658,31.048261",浦东新区,121.71430792306312,31.050391022753022
【星星充电】贝思特厂区充电站,上海市浦东新区航帆路3号,0,6,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174564,"121.615851,31.028728",浦东新区,121.61166213794164,31.03103119945327
【星星充电】中房华东大厦直流充电站,上海市静安区长安路1138号,3,0,其他,不详,"0.76;时间段:06:00-08:00,服务费:0.72;时间段:08:00-11:00,服务费:0.525;时间段:11:00-13:00,服务费:0.72;时间段:13:00-15:00,服务费:0.525;时间段:15:00-18:00,服务费:0.72;时间段:18:00-21:00,服务费:0.525;时间段:21:00-22:00,服务费:0.72;时间段:22:00-23:59,服务费:0.76;",不详,开放时间：18:00-08:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174572,"121.451755,31.247066",静安区,121.44716656023961,31.248947205791648
【星星充电】祥坤商务酒店直流充电站,上海市浦东新区康桥路1166弄18号,2,0,其他,不详,"0.6;时间段:06:00-22:00,服务费:0.6;时间段:22:00-23:59,服务费:0.6;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174577,"121.572334,31.149265",浦东新区,121.56811763705,31.151493507437376
【星星充电】航天九亭园区直流1区充电站,上海市松江区九泾路1000号,8,0,其他,不详,"0.76;时间段:06:00-08:00,服务费:0.73;时间段:08:00-11:00,服务费:0.593;时间段:11:00-18:00,服务费:0.73;时间段:18:00-21:00,服务费:0.593;时间段:21:00-22:00,服务费:0.73;时间段:22:00-23:59,服务费:0.76;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174579,"121.283066,31.150022",松江区,121.27861996881956,31.152063886655576
【星星充电】沪青平公路1区充电站,上海市闵行区沪青平公路903号,20,0,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174580,"121.333972,31.168023",闵行区,121.32942097937392,31.169969452246793
【星星充电】三林信城（东区）摩佳广场直流充电站,上海市浦东新区泰环路215号三林城市商业广场东区,18,0,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174595,"121.506283,31.142053",浦东新区,121.50188192980549,31.144134781209715
松江区 航天九亭园区充电站(直流高低压兼容2区),上海市松江区九泾路1000号,0,0,其他,不详,"0.76;时间段:06:00-08:00,服务费:0.73;时间段:08:00-11:00,服务费:0.593;时间段:11:00-18:00,服务费:0.73;时间段:18:00-21:00,服务费:0.593;时间段:21:00-22:00,服务费:0.73;时间段:22:00-23:59,服务费:0.76;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174599,"121.283066,31.150022",松江区,121.27861996881956,31.152063886655576
【星星充电】圣爱大厦充电站,上海市徐汇区漕溪北路88号,0,10,其他,不详,"0.61;时间段:06:00-08:00,服务费:0.56;时间段:08:00-11:00,服务费:0.386;时间段:11:00-18:00,服务费:0.56;时间段:18:00-21:00,服务费:0.386;时间段:21:00-22:00,服务费:0.56;时间段:22:00-23:59,服务费:0.61;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174605,"121.437115,31.191965",徐汇区,121.43249939894949,31.19384547760024
【星星充电】唐镇中芯小区充电站,上海市浦东新区南曹路1117弄,0,10,其他,不详,"0.59;时间段:06:00-22:00,服务费:0.59;时间段:22:00-23:59,服务费:0.59;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174612,"121.667615,31.205827",浦东新区,121.66333539553217,31.207957346021825
【星星充电】明月清泉新苑充电站,上海市松江区新桥镇新站镇518弄,0,6,其他,不详,0.57,不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174627,"121.315506,31.059880",松江区,121.31100596113,31.061920639717865
【星星充电】沪青平公路2区充电站,上海市闵行区沪青平公路903号,10,0,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174636,"121.333972,31.168023",闵行区,121.32942097937392,31.169969452246793
【不对外开放】【星星充电】盛大天地源创谷充电站,上海市浦东新区盛荣路88弄7号,0,30,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174640,"121.604909,31.172202",浦东新区,121.6007127026074,31.174431750751282
【星星充电】华鑫商务中心直流充电站,上海市徐汇区桂林路406号华鑫商务中心B1层,13,0,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174643,"121.413952,31.173168",徐汇区,121.40930927599436,31.17503399232554
【星星充电】华鑫商务中心充电站,上海市徐汇区桂林路406号华鑫商务中心B1层,0,15,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174644,"121.413952,31.173168",徐汇区,121.40930927599436,31.17503399232554
【星星充电】盛大天地源创谷直流充电站,上海市浦东新区盛荣路88弄7号,10,0,其他,不详,"0.55;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.55;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=174645,"121.604909,31.172202",浦东新区,121.6007127026074,31.174431750751282
